BOROUGH,NEIGHBORHOOD,BUILDING CLASS CATEGORY,TAX CLASS AT PRESENT,BLOCK,LOT,EASE-MENT,BUILDING CLASS AT PRESENT,ADDRESS,APARTMENT NUMBER,ZIP CODE,RESIDENTIAL UNITS,COMMERCIAL UNITS,TOTAL UNITS,LAND SQUARE FEET,GROSS SQUARE FEET,YEAR BUILT,TAX CLASS AT TIME OF SALE,BUILDING CLASS AT TIME OF SALE,SALE PRICE,SALE DATE
1,ALPHABET CITY,15 CONDOS - 2-10 UNIT RESIDENTIAL          ,2C,398,1206, ,R1,26 AVENUE B,6,10009,1,0,1,0,0,2015, 	2 ,R1," $	2,138,325 ",12/1/17
1,ALPHABET CITY,15 CONDOS - 2-10 UNIT RESIDENTIAL          ,2C,405,1004, ,R1,517 EAST 11TH STREET,4,10009,1,0,1,0,0,0, 	2 ,R1," $	1,895,000 ",5/18/18
1,ALPHABET CITY,15 CONDOS - 2-10 UNIT RESIDENTIAL          ,2C,405,1108, ,R1,549 EAST 11TH STREET,B3,10009,1,0,1,0,0,0, 	2 ,R1," $	494,500 ",8/4/17
1,ALPHABET CITY,15 CONDOS - 2-10 UNIT RESIDENTIAL          ,2C,405,1109, ,R1,549 EAST 11TH STREET,C2,10009,1,0,1,0,0,0, 	2 ,R1," $	1,550,000 ",5/15/18
1,ALPHABET CITY,16 CONDOS - 2-10 UNIT WITH COMMERCIAL UNIT ,2C,384,1301, ,R8,209 EAST 2ND   STREET,1,10009,0,1,1,0,0,1900, 	2 ,R8," $	2,700,000 ",7/31/17
1,ALPHABET CITY,16 CONDOS - 2-10 UNIT WITH COMMERCIAL UNIT ,2C,398,1207, ,R8,26 AVENUE B,S1,10009,0,1,1,0,0,2015, 	2 ,R8, $	-   ,12/1/17
1,ALPHABET CITY,16 CONDOS - 2-10 UNIT WITH COMMERCIAL UNIT ,2C,398,1208, ,R8,26 AVENUE B,S2,10009,0,1,1,0,0,2015, 	2 ,R8, $	-   ,12/1/17
1,ALPHABET CITY,16 CONDOS - 2-10 UNIT WITH COMMERCIAL UNIT ,2C,398,1209, ,R8,26 AVENUE B,S3,10009,0,1,1,0,0,2015, 	2 ,R8, $	-   ,12/19/17
1,ALPHABET CITY,16 CONDOS - 2-10 UNIT WITH COMMERCIAL UNIT ,2C,398,1210, ,R8,26 AVENUE B,S4,10009,0,1,1,0,0,2015, 	2 ,R8, $	-   ,12/13/17
1,ALPHABET CITY,17 CONDO COOPS                             ,2,389,1003, ,R9,"99 AVENUE B, 6ED", ,10009,0,0,0,0,0,1900, 	2 ,R9," $	1,900,000 ",8/7/17
1,ALPHABET CITY,17 CONDO COOPS                             ,2,389,1003, ,R9,"99 AVENUE B, 3C", ,10009,0,0,0,0,0,1900, 	2 ,R9," $	375,000 ",1/16/18
1,ALPHABET CITY,17 CONDO COOPS                             ,2,389,1003, ,R9,"99 AVENUE B, 4A", ,10009,0,0,0,0,0,1900, 	2 ,R9," $	690,000 ",5/21/18
1,ALPHABET CITY,17 CONDO COOPS                             ,2,389,1003, ,R9,"99 AVENUE B, 2C", ,10009,0,0,0,0,0,1900, 	2 ,R9," $	325,000 ",6/1/18
1,ALPHABET CITY,17 CONDO COOPS                             ,2,390,1102, ,R9,"342 EAST 8TH   STREET, RES", ,10009,70,1,71,"17,843","65,832",2001, 	2 ,R9," $	50,000,000 ",4/10/18
1,ALPHABET CITY,17 CONDO COOPS                             ,2,398,1102, ,R9,"186 EAST 2ND   STREET, 8", ,10009,0,0,0,0,0,1920, 	2 ,R9," $	485,000 ",7/11/17
1,ALPHABET CITY,17 CONDO COOPS                             ,2,398,1102, ,R9,"186 EAST 2ND  STREET, 13", ,10009,0,0,0,0,0,1920, 	2 ,R9," $	487,000 ",1/11/18
1,ALPHABET CITY,17 CONDO COOPS                             ,2,398,1102, ,R9,"186 EAST 2ND   STREET, 2", ,10009,0,0,0,0,0,1920, 	2 ,R9," $	475,000 ",3/20/18
1,ALPHABET CITY,17 CONDO COOPS                             ,2,407,1003, ,R9,"214 AVENUE A, 1DE", ,10009,0,0,0,0,0,1920, 	2 ,R9," $	159,974 ",10/27/17
1,ALPHABET CITY,17 CONDO COOPS                             ,2,407,1003, ,R9,"214-216 AVENUE A, TERR", ,10009,0,0,0,0,0,1920, 	2 ,R9," $	589,000 ",2/28/18
1,ALPHABET CITY,34 THEATRES                                ,4,385,24, ,J9,238 EAST 3RD   STREET, ,10009,0,1,1,"5,253","4,300",1920, 	4 ,J9," $	12,000,000 ",4/18/18
1,ALPHABET CITY,42 CONDO CULTURAL/MEDICAL/EDUCATIONAL/ETC  ,4,394,1601, ,RA,183-189 AVENUE B,1,10009,0,0,1,0,0,2013, 	4 ,RA, $	-   ,8/9/17
1,ALPHABET CITY,46 CONDO STORE BUILDINGS                   ,4,402,1301, ,RK,100 AVENUE A,COMM,10009,0,0,1,0,0,2014, 	4 ,RK, $	-   ,12/4/17
1,ALPHABET CITY,46 CONDO STORE BUILDINGS                   ,4,402,1301, ,RK,100 AVENUE A,COMM,10009,0,0,1,0,0,2014, 	4 ,RK, $	-   ,12/4/17
1,ALPHABET CITY,46 CONDO STORE BUILDINGS                   ,4,402,1301, ,RK,100 AVENUE A,COMM,10009,0,0,1,0,0,2014, 	4 ,RK," $	22,000,000 ",12/5/17
1,ALPHABET CITY,47 CONDO NON-BUSINESS STORAGE              ,4,378,1031, ,RS,399 EAST 8TH   STREET,S1,10009,0,0,1,0,0,2014, 	4 ,RS, $	-   ,7/14/17
1,ALPHABET CITY,47 CONDO NON-BUSINESS STORAGE              ,4,378,1033, ,RS,399 EAST 8TH   STREET,S3,10009,0,0,1,0,0,2014, 	4 ,RS, $	-   ,7/14/17
1,CHELSEA,01 ONE FAMILY DWELLINGS                    ,1,772,40, ,A9,209 WEST 22ND STREET, ,10011,1,0,1,822,"2,776",1901, 	1 ,A9," $	4,650,000 ",6/14/18
1,CHELSEA,02 TWO FAMILY DWELLINGS                    ,1,743,17, ,B3,343 WEST 19TH   STREET, ,10011,2,0,2,"1,397","4,224",1900, 	1 ,B3, $	-   ,8/11/17
1,CHELSEA,04 TAX CLASS 1 CONDOS                      ,1C,717,1301, ,R6,410 WEST 20TH STREET,1,10011,1,0,1,0,0,1910, 	1 ,R6, $	-   ,1/17/18
1,CHELSEA,04 TAX CLASS 1 CONDOS                      ,1C,717,1301, ,R6,410 WEST 20TH   STREET,1,10011,1,0,1,0,0,1910, 	1 ,R6, $	-   ,1/17/18
1,CHELSEA,04 TAX CLASS 1 CONDOS                      ,1C,769,1005, ,R6,237 WEST 19TH STREET,B,10011,1,0,1,0,0,1900, 	1 ,R6," $	1,450,000 ",4/11/18
1,CHELSEA,07 RENTALS - WALKUP APARTMENTS             ,2A,719,7, ,C3,461 WEST 21ST STREET, ,10011,4,0,4,"1,728","4,430",1910, 	2 ,C3," $	5,495,000 ",9/29/17
1,CHELSEA,07 RENTALS - WALKUP APARTMENTS             ,2B,719,19, ,C1,439 WEST 21ST   STREET, ,10011,8,0,8,"1,577","3,600",1910, 	2 ,C1," $	5,720,000 ",9/15/17
1,CHELSEA,07 RENTALS - WALKUP APARTMENTS             ,2A,719,62, ,C3,434 WEST 22ND   STREET, ,10011,4,0,4,"1,863",0,1900, 	2 ,C3, $	-   ,1/16/18
1,CHELSEA,07 RENTALS - WALKUP APARTMENTS             ,2B,722,2, ,C7,244 10TH   AVENUE, ,10001,9,1,10,"1,973","6,399",1910, 	2 ,C7," $	11,700,000 ",10/19/17
1,CHELSEA,07 RENTALS - WALKUP APARTMENTS             ,2A,738,63, ,C2,342 WEST 15TH   STREET, ,10011,6,0,6,"1,528","3,950",1900, 	2 ,C2," $	7,500,000 ",4/6/18
1,CHELSEA,07 RENTALS - WALKUP APARTMENTS             ,2,741,34, ,C4,151-153 EIGHTH AVENUE, ,10011,16,2,18,"3,967","14,375",1900, 	2 ,C4, $	10 ,3/5/18
1,CHELSEA,07 RENTALS - WALKUP APARTMENTS             ,2,741,34, ,C4,151-153 EIGHTH AVENUE, ,10011,16,2,18,"3,967","14,375",1900, 	2 ,C4," $	18,350,000 ",3/7/18
1,CHELSEA,07 RENTALS - WALKUP APARTMENTS             ,2B,742,53, ,C1,326 WEST 19TH   STREET, ,10011,7,0,7,"2,009","4,220",1910, 	2 ,C1," $	5,500,000 ",10/20/17
1,CHELSEA,07 RENTALS - WALKUP APARTMENTS             ,2B,743,16, ,C1,345 WEST 19TH STREET, ,10011,8,0,8,"1,397","2,737",1910, 	2 ,C1, $	-   ,4/11/18
1,CHELSEA,07 RENTALS - WALKUP APARTMENTS             ,2A,753,75, ,C3,362 WEST 30TH STREET, ,10001,4,0,4,"1,975","2,445",1900, 	2 ,C3," $	4,400,000 ",2/1/18
1,CHELSEA,07 RENTALS - WALKUP APARTMENTS             ,2B,765,25, ,C4,219 WEST 15TH STREET, ,10011,9,0,9,"1,566","6,330",1901, 	2 ,C4," $	630,370 ",8/31/17
1,CHELSEA,07 RENTALS - WALKUP APARTMENTS             ,2B,765,25, ,C4,219 WEST 15TH STREET, ,10011,9,0,9,"1,566","6,330",1901, 	2 ,C4," $	416,790 ",8/31/17
1,CHELSEA,07 RENTALS - WALKUP APARTMENTS             ,2B,765,25, ,C4,219 WEST 15TH STREET, ,10011,9,0,9,"1,566","6,330",1901, 	2 ,C4," $	1,583,840 ",8/31/17
1,CHELSEA,07 RENTALS - WALKUP APARTMENTS             ,2A,765,26, ,C3,217 WEST 15TH  STREET, ,10011,4,0,4,"2,065","4,500",1901, 	2 ,C3, $	-   ,7/27/17
1,CHELSEA,07 RENTALS - WALKUP APARTMENTS             ,2,769,34, ,C7,152 7 AVENUE, ,10011,11,2,13,"1,840","7,360",1901, 	2 ,C7," $	23,375,000 ",10/11/17
1,CHELSEA,07 RENTALS - WALKUP APARTMENTS             ,2,771,33, ,C4,211 WEST 21ST   STREET, ,10011,15,0,15,"2,469","9,880",1901, 	2 ,C4, $	-   ,1/2/18
1,CHELSEA,08 RENTALS - ELEVATOR APARTMENTS           ,2,700,47, ,D6,522-532 WEST 29TH   STREET, ,10001,31,1,32,0,"100,811",0, 	2 ,D6, $	-   ,10/11/17
1,CHELSEA,08 RENTALS - ELEVATOR APARTMENTS           ,2,717,19, ,D1,417 WEST 19TH STREET, ,10011,36,0,36,"29,275","45,420",1965, 	2 ,D1, $	-   ,8/25/17
1,CHELSEA,08 RENTALS - ELEVATOR APARTMENTS           ,2A,719,64, ,D1,436 WEST 22ND   STREET, ,10011,6,0,6,"3,086","11,100",1900, 	2 ,D1, $	-   ,1/16/18
1,CHELSEA,08 RENTALS - ELEVATOR APARTMENTS           ,2,773,27, ,D7,225 WEST 23RD   STREET, ,10011,127,11,138,"12,961","66,524",1930, 	2 ,D7," $	100,000,000 ",8/31/17
1,CHELSEA,08 RENTALS - ELEVATOR APARTMENTS           ,2,773,56, ,D1,220 WEST 24TH   STREET, ,10011,118,0,118,"12,961","57,207",1930, 	2 ,D1, $	-   ,8/31/17
1,CHELSEA,08 RENTALS - ELEVATOR APARTMENTS           ,2,792,20, ,D6,125 WEST 16TH   STREET, ,10011,43,1,44,"9,200","39,504",1918, 	2 ,D6," $	41,409,879 ",4/5/18
1,CHELSEA,09 COOPS - WALKUP APARTMENTS               ,2C,717,40, ,C6,"161 NINTH AVENUE, 1B", ,10011,0,0,0,0,0,1900, 	2 ,C6," $	1,650,000 ",1/25/18
1,CHELSEA,09 COOPS - WALKUP APARTMENTS               ,2C,719,33, ,C6,"411 WEST 21ST STREET, 3", ,10011,0,0,0,0,0,1900, 	2 ,C6, $	-   ,1/26/18
1,CHELSEA,09 COOPS - WALKUP APARTMENTS               ,2C,719,34, ,C6,"409 WEST 21ST STREET, 4", ,10011,0,0,0,0,0,1900, 	2 ,C6," $	1,587,500 ",7/31/17
1,CHELSEA,09 COOPS - WALKUP APARTMENTS               ,2,719,36, ,C6,"405 WEST 21ST STREET, 2F", ,10011,0,0,0,0,0,1900, 	2 ,C6," $	885,000 ",12/21/17
1,CHELSEA,09 COOPS - WALKUP APARTMENTS               ,2,719,36, ,C6,"405 WEST 21ST STREET, 1RW", ,10011,0,0,0,0,0,1900, 	2 ,C6," $	350,000 ",1/12/18
1,CHELSEA,09 COOPS - WALKUP APARTMENTS               ,2C,719,37, ,C6,"403 WEST 21ST STREET, 403", ,10011,0,0,0,0,0,1900, 	2 ,C6," $	655,000 ",11/16/17
1,CHELSEA,09 COOPS - WALKUP APARTMENTS               ,2C,719,37, ,C6,"403 WEST 21 STREET, 5E", ,10011,0,0,0,0,0,1900, 	2 ,C6," $	650,000 ",11/29/17
1,CHELSEA,09 COOPS - WALKUP APARTMENTS               ,2C,720,39, ,C6,"417 WEST 22ND STREET, 1", ,10011,0,0,0,0,0,1900, 	2 ,C6," $	3,365,000 ",10/12/17
1,CHELSEA,09 COOPS - WALKUP APARTMENTS               ,2C,720,42, ,C6,"411 W 22 ST, 1R", ,10011,0,0,0,0,0,1900, 	2 ,C6," $	840,000 ",4/27/18
1,CHELSEA,09 COOPS - WALKUP APARTMENTS               ,2C,720,66, ,C6,"438 WEST 23RD STREET, A", ,10011,0,0,0,0,0,1900, 	2 ,C6," $	2,575,000 ",8/25/17
1,CHELSEA,09 COOPS - WALKUP APARTMENTS               ,2C,720,67, ,C6,"440 WEST 23RD STREET, C", ,10011,0,0,0,0,0,1900, 	2 ,C6," $	2,100,000 ",10/23/17
1,CHELSEA,09 COOPS - WALKUP APARTMENTS               ,2C,720,75, ,C6,"456 WEST 23RD STREET, 5F", ,10011,0,0,0,0,0,1900, 	2 ,C6," $	150,000 ",12/20/17
1,CHELSEA,09 COOPS - WALKUP APARTMENTS               ,2C,720,76, ,C6,"458 WEST 23RD STREET, 1B", ,10011,0,0,0,0,0,1900, 	2 ,C6, $	-   ,9/18/17
1,CHELSEA,09 COOPS - WALKUP APARTMENTS               ,2,722,46, ,C6,"408 WEST 25TH STREET, 1RE", ,10001,0,0,0,0,0,1910, 	2 ,C6," $	255,000 ",11/20/17
1,CHELSEA,09 COOPS - WALKUP APARTMENTS               ,2,740,44, ,C6,"322 WEST 17TH STREET, 1FW", ,10011,0,0,0,0,0,1910, 	2 ,C6," $	70,000 ",12/20/17
1,CHELSEA,09 COOPS - WALKUP APARTMENTS               ,2,740,44, ,C6,"322 WEST 17TH ST, 1FW", ,10011,0,0,0,0,0,1910, 	2 ,C6," $	70,000 ",5/23/18
1,CHELSEA,09 COOPS - WALKUP APARTMENTS               ,2,740,46, ,C6,"326 WEST 17TH STREET, 4E", ,10011,0,0,0,0,0,1910, 	2 ,C6," $	180,000 ",12/20/17
1,CHELSEA,09 COOPS - WALKUP APARTMENTS               ,2,740,47, ,C6,"328 WEST 17TH STREET, 3E", ,10011,0,0,0,0,0,1900, 	2 ,C6," $	680,000 ",6/15/18
1,CHELSEA,09 COOPS - WALKUP APARTMENTS               ,2,740,49, ,C6,"332 WEST 17TH STREET, 1R", ,10011,0,0,0,0,0,1900, 	2 ,C6," $	720,000 ",6/14/18
1,CHELSEA,09 COOPS - WALKUP APARTMENTS               ,2,740,50, ,C6,"334 WEST 17 STREET, 2E3EW", ,10011,0,0,0,0,0,1900, 	2 ,C6," $	1,750,000 ",12/5/17
1,CHELSEA,09 COOPS - WALKUP APARTMENTS               ,2,742,60, ,C6,"340 WEST 19TH STREET, 11", ,10011,0,0,0,0,0,1920, 	2 ,C6," $	999,000 ",6/14/18
1,CHELSEA,09 COOPS - WALKUP APARTMENTS               ,2C,743,6, ,C6,"365 WEST 19TH STREET, 3R", ,10011,0,0,0,0,0,1910, 	2 ,C6," $	1,700,000 ",8/9/17
1,CHELSEA,09 COOPS - WALKUP APARTMENTS               ,2,743,80, ,C6,"160 NINTH AVENUE, 4R", ,10011,0,0,0,0,0,1920, 	2 ,C6," $	625,000 ",9/26/17
1,CHELSEA,09 COOPS - WALKUP APARTMENTS               ,2,743,80, ,C6,"162 NINTH AVENUE, A", ,10011,0,0,0,0,0,1920, 	2 ,C6," $	735,000 ",1/12/18
1,CHELSEA,09 COOPS - WALKUP APARTMENTS               ,2,743,80, ,C6,"162 NINTH AVENUE, 4C", ,10011,0,0,0,0,0,1920, 	2 ,C6," $	455,000 ",5/15/18
1,CHELSEA,09 COOPS - WALKUP APARTMENTS               ,2,744,3, ,C6,"360 WEST 21ST STREET, 2F", ,10011,0,0,0,0,0,1940, 	2 ,C6," $	640,000 ",10/17/17
1,CHELSEA,09 COOPS - WALKUP APARTMENTS               ,2,744,3, ,C6,"360 WEST 21ST STREET, 3G", ,10011,0,0,0,0,0,1940, 	2 ,C6," $	792,000 ",3/26/18
1,CHELSEA,09 COOPS - WALKUP APARTMENTS               ,2,744,3, ,C6,"360 WEST 21ST STREET, 5L", ,10011,0,0,0,0,0,1940, 	2 ,C6," $	750,000 ",5/30/18
1,CHELSEA,09 COOPS - WALKUP APARTMENTS               ,2,744,63, ,C6,"342 WEST 21 STREET, 1A", ,10011,0,0,0,0,0,1940, 	2 ,C6," $	7,492,500 ",11/29/17
1,CHELSEA,09 COOPS - WALKUP APARTMENTS               ,2,745,12, ,C6,"345 WEST 21ST STREET, 3B", ,10011,0,0,0,0,0,1920, 	2 ,C6," $	530,000 ",12/1/17
1,CHELSEA,09 COOPS - WALKUP APARTMENTS               ,2,745,16, ,C6,"335 WEST 21ST STREET, 2RE", ,10011,0,0,0,0,0,1920, 	2 ,C6," $	455,000 ",7/10/17
1,CHELSEA,09 COOPS - WALKUP APARTMENTS               ,2,745,16, ,C6,"335 WEST 21ST STREET, 2RW", ,10011,0,0,0,0,0,1920, 	2 ,C6," $	435,000 ",9/6/17
1,CHELSEA,09 COOPS - WALKUP APARTMENTS               ,2,745,17, ,C6,"333 WEST 21ST STREET, 3FE", ,10011,0,0,0,0,0,1900, 	2 ,C6," $	675,000 ",6/18/18
1,CHELSEA,09 COOPS - WALKUP APARTMENTS               ,2,745,21, ,C6,"325 WEST 21ST STREET, 12A17", ,10011,0,0,0,0,0,1864, 	2 ,C6," $	1,350,000 ",7/26/17
1,CHELSEA,09 COOPS - WALKUP APARTMENTS               ,2,745,21, ,C6,"325 WEST 21ST STREET, 4", ,10011,0,0,0,0,0,1864, 	2 ,C6," $	935,000 ",9/13/17
1,CHELSEA,09 COOPS - WALKUP APARTMENTS               ,2C,745,50, ,C6,"322 WEST 22ND STREET, 6", ,10011,0,0,0,0,0,1900, 	2 ,C6," $	985,000 ",4/19/18
1,CHELSEA,09 COOPS - WALKUP APARTMENTS               ,2,745,56, ,C6,"334 WEST 22ND STREET, 4", ,10011,0,0,0,0,0,1925, 	2 ,C6," $	600,000 ",2/7/18
1,CHELSEA,09 COOPS - WALKUP APARTMENTS               ,2,745,56, ,C6,"334 WEST 22ND STREET, 25", ,10011,0,0,0,0,0,1925, 	2 ,C6," $	330,000 ",6/1/18
1,CHELSEA,09 COOPS - WALKUP APARTMENTS               ,2,746,72, ,C6,"356 WEST 23RD STREET, 3A", ,10011,0,0,0,0,0,1910, 	2 ,C6," $	855,000 ",6/15/18
1,CHELSEA,09 COOPS - WALKUP APARTMENTS               ,2,765,59, ,C6,"228 WEST 16TH STREET, C", ,10011,0,0,0,0,0,1901, 	2 ,C6," $	430,000 ",12/12/17
1,CHELSEA,09 COOPS - WALKUP APARTMENTS               ,2,766,23, ,C6,"227 WEST 16TH STREET, 5W", ,10011,0,0,0,0,0,1910, 	2 ,C6," $	480,000 ",8/31/17
1,CHELSEA,09 COOPS - WALKUP APARTMENTS               ,2,766,23, ,C6,"227 WEST 16TH STREET, 2EF", ,10011,0,0,0,0,0,1910, 	2 ,C6," $	440,000 ",10/3/17
1,CHELSEA,09 COOPS - WALKUP APARTMENTS               ,2C,770,67, ,C6,"250 WEST 21ST STREET, 9", ,10011,0,0,0,0,0,1910, 	2 ,C6, $	-   ,1/8/18
1,CHELSEA,09 COOPS - WALKUP APARTMENTS               ,2,770,70, ,C6,"260 WEST 21ST STREET, 4L", ,10011,0,0,0,0,0,1900, 	2 ,C6," $	618,000 ",5/24/18
1,CHELSEA,09 COOPS - WALKUP APARTMENTS               ,2C,771,71, ,C6,"260 WEST 22ND STREET, 1R", ,10011,0,0,0,0,0,1905, 	2 ,C6," $	960,000 ",3/9/18
1,CHELSEA,09 COOPS - WALKUP APARTMENTS               ,2,771,73, ,C6,"264 WEST 22ND STREET, 5", ,10011,0,0,0,0,0,1920, 	2 ,C6," $	500,000 ",7/12/17
1,CHELSEA,09 COOPS - WALKUP APARTMENTS               ,2,771,73, ,C6,"264 WEST 22ND STREET, 10", ,10011,0,0,0,0,0,1920, 	2 ,C6," $	540,000 ",8/25/17
1,CHELSEA,09 COOPS - WALKUP APARTMENTS               ,2,771,73, ,C6,"264 WEST 22ND STREET, 7", ,10011,0,0,0,0,0,1920, 	2 ,C6," $	503,500 ",1/19/18
1,CHELSEA,09 COOPS - WALKUP APARTMENTS               ,2,772,12, ,C6,"261 WEST 22ND STREET, 28", ,10011,0,0,0,0,0,1917, 	2 ,C6," $	635,000 ",9/7/17
1,CHELSEA,09 COOPS - WALKUP APARTMENTS               ,2,772,12, ,C6,"261 WEST 22 STREET, 21", ,10011,0,0,0,0,0,1917, 	2 ,C6," $	970,000 ",12/15/17
1,CHELSEA,09 COOPS - WALKUP APARTMENTS               ,2,791,31, ,C6,"115 WEST 15TH STREET, 4F", ,10011,0,0,0,0,0,1911, 	2 ,C6," $	500,000 ",1/30/18
1,CHELSEA,09 COOPS - WALKUP APARTMENTS               ,2C,791,70, ,C6,"146 WEST 16TH STREET, 3A/B", ,10011,0,0,0,0,0,1920, 	2 ,C6," $	1,375,000 ",5/23/18
1,CHELSEA,10 COOPS - ELEVATOR APARTMENTS             ,2,694,42, ,D4,"520 WEST 23RD, 14C", ,10011,0,0,0,0,0,2003, 	2 ,D4," $	735,000 ",7/13/17
1,CHELSEA,10 COOPS - ELEVATOR APARTMENTS             ,2,694,42, ,D4,"520 WEST 23RD STREET, 12A", ,10011,0,0,0,0,0,2003, 	2 ,D4," $	655,000 ",7/14/17
1,CHELSEA,10 COOPS - ELEVATOR APARTMENTS             ,2,694,42, ,D4,"520 WEST 23RD   STREET, 6-C", ,10011,0,0,0,0,0,2003, 	2 ,D4," $	1,080,000 ",7/18/17
1,CHELSEA,10 COOPS - ELEVATOR APARTMENTS             ,2,694,42, ,D4,"520 WEST 23RD STREET, 8D", ,10011,0,0,0,0,0,2003, 	2 ,D4," $	1,170,000 ",10/19/17
1,CHELSEA,10 COOPS - ELEVATOR APARTMENTS             ,2,694,42, ,D4,"520 WEST 23RD STREET, 10C", ,10011,0,0,0,0,0,2003, 	2 ,D4," $	1,200,000 ",12/21/17
1,CHELSEA,10 COOPS - ELEVATOR APARTMENTS             ,2,717,9, ,D4,"453 WEST 19TH STREET, 5A", ,10011,0,0,0,0,0,1983, 	2 ,D4," $	840,000 ",5/18/18
1,CHELSEA,10 COOPS - ELEVATOR APARTMENTS             ,2,717,9, ,D4,"453 WEST 19 STREET, 3B", ,10011,0,0,0,0,0,1983, 	2 ,D4," $	825,000 ",6/7/18
1,CHELSEA,10 COOPS - ELEVATOR APARTMENTS             ,2,720,49, ,D4,"410 WEST 23RD STREET, 3B", ,10011,0,0,0,0,0,1920, 	2 ,D4," $	750,000 ",1/30/18
1,CHELSEA,10 COOPS - ELEVATOR APARTMENTS             ,2,722,18, ,D4,"433 WEST 24TH STREET, 1F", ,10011,0,0,0,0,0,1920, 	2 ,D4," $	1,200,000 ",8/24/17
1,CHELSEA,10 COOPS - ELEVATOR APARTMENTS             ,2,722,18, ,D4,"433 WEST 24TH STREET, 3D", ,10011,0,0,0,0,0,1920, 	2 ,D4," $	695,000 ",9/27/17
1,CHELSEA,10 COOPS - ELEVATOR APARTMENTS             ,2,722,18, ,D4,"433 WEST 24TH STREET, 3B", ,10011,0,0,0,0,0,1920, 	2 ,D4," $	695,000 ",6/21/18
1,CHELSEA,10 COOPS - ELEVATOR APARTMENTS             ,2,722,20, ,D4,"429 WEST 24TH STREET, 3A", ,10011,0,0,0,0,0,1920, 	2 ,D4," $	535,000 ",6/13/18
1,CHELSEA,10 COOPS - ELEVATOR APARTMENTS             ,2,722,22, ,D4,"425 WEST 24TH STREET, 1A", ,10011,0,0,0,0,0,1900, 	2 ,D4," $	1,500,000 ",10/16/17
1,CHELSEA,10 COOPS - ELEVATOR APARTMENTS             ,2,722,22, ,D4,"425 WEST 24TH STREET, 2A", ,10011,0,0,0,0,0,1900, 	2 ,D4," $	489,000 ",11/16/17
1,CHELSEA,10 COOPS - ELEVATOR APARTMENTS             ,2,722,22, ,D4,"425 WEST 24TH STREET, 3B", ,10011,0,0,0,0,0,1900, 	2 ,D4," $	490,000 ",12/20/17
1,CHELSEA,10 COOPS - ELEVATOR APARTMENTS             ,2,738,18, ,D4,"331 WEST 14TH STREET, PHB", ,10014,0,0,0,0,0,1900, 	2 ,D4," $	910,000 ",9/5/17
1,CHELSEA,10 COOPS - ELEVATOR APARTMENTS             ,2,742,22, ,D4,"319 WEST 18TH STREET, 2I", ,10011,0,0,0,0,0,1928, 	2 ,D4," $	635,000 ",8/17/17
1,CHELSEA,10 COOPS - ELEVATOR APARTMENTS             ,2,742,22, ,D4,"319 WEST 18TH STREET, 1H", ,10011,0,0,0,0,0,1928, 	2 ,D4," $	675,000 ",2/7/18
1,CHELSEA,10 COOPS - ELEVATOR APARTMENTS             ,2,742,22, ,D4,"319 WEST 18TH STREET, 6I", ,10011,0,0,0,0,0,1928, 	2 ,D4," $	811,110 ",6/20/18
1,CHELSEA,10 COOPS - ELEVATOR APARTMENTS             ,2,742,49, ,D4,"320 WEST 19TH STREET, 4F", ,10011,0,0,0,0,0,1900, 	2 ,D4," $	750,000 ",8/14/17
1,CHELSEA,10 COOPS - ELEVATOR APARTMENTS             ,2,742,49, ,D4,"320 WEST 19TH   STREET, 6A", ,10011,0,0,0,0,0,1900, 	2 ,D4," $	739,000 ",11/3/17
1,CHELSEA,10 COOPS - ELEVATOR APARTMENTS             ,2,742,49, ,D4,"320 WEST 19TH STREET, 5C", ,10011,0,0,0,0,0,1900, 	2 ,D4," $	730,000 ",6/1/18
1,CHELSEA,10 COOPS - ELEVATOR APARTMENTS             ,2,744,1, ,D4,"365 WEST 20TH STREET, 14D", ,10011,0,0,0,0,0,1928, 	2 ,D4," $	659,000 ",9/29/17
1,CHELSEA,10 COOPS - ELEVATOR APARTMENTS             ,2,744,1, ,D4,"365 WEST 20TH STREET, 14E", ,10011,0,0,0,0,0,1928, 	2 ,D4," $	1,030,000 ",10/2/17
1,CHELSEA,10 COOPS - ELEVATOR APARTMENTS             ,2,744,1, ,D4,"365 WEST 20TH STREET, 3A", ,10011,0,0,0,0,0,1928, 	2 ,D4," $	815,000 ",4/25/18
1,CHELSEA,10 COOPS - ELEVATOR APARTMENTS             ,2,746,18, ,D4,"333 WEST 22ND STREET, 1B", ,10011,0,0,0,0,0,1910, 	2 ,D4," $	1,110,000 ",1/22/18
1,CHELSEA,10 COOPS - ELEVATOR APARTMENTS             ,2,747,1, ,D4,"350 WEST 24TH STREET, 9F", ,10011,0,0,0,0,0,1963, 	2 ,D4," $	109,436 ",3/1/18
1,CHELSEA,10 COOPS - ELEVATOR APARTMENTS             ,2,747,28, ,D4,"315 WEST 23RD STREET, 6F", ,10011,0,0,0,0,0,1926, 	2 ,D4," $	1,495,000 ",7/10/17
1,CHELSEA,10 COOPS - ELEVATOR APARTMENTS             ,2,747,28, ,D4,"315 WEST 23RD   STREET, 6E", ,10011,0,0,0,0,0,1926, 	2 ,D4," $	1,780,000 ",12/14/17
